cell_id,dist_to_water
371,1015.8551990820129
372,609.6340275734514
373,315.09578308953377
374,231.94315375916568
375,203.92916892516322
376,66.50646973487324
377,343.5646496156402
378,755.2348564211042
379,971.1276794742573
380,1030.563005622267
381,719.3120832342864
382,600.9459678058565
383,702.5798416314393
384,773.9511509131239
385,334.8586431172479
386,81.50808623216531
387,520.4520668477326
388,960.7395470082055
389,995.1226549513502
390,1084.5278564461219
391,1153.3942435247907
392,721.8756038124336
393,312.77971433415837
394,197.34576533536597
395,193.57569108248458
396,405.19531664473686
397,361.407294088665
398,517.8762804993772
399,824.3982042783664
400,914.3852541391707
401,678.8085887178719
402,587.6933860137382
403,532.8603894690642
404,356.41129341022315
405,186.62765162713671
406,308.24218469944134
407,535.6525879442514
408,887.5577095361657
409,1294.8323069513692
410,909.4442785479063
411,145.078367221352
412,216.44773832003332
413,495.9314991758136
414,648.8981060709972
415,410.1722297734447
416,106.21966183312787
417,342.88400772022504
418,700.2624859613198
419,481.2157245290636
420,520.5431736356833
421,733.3118211291644
422,624.0355694967801
423,497.0613458599045
424,644.2064258411527
425,971.9127889047159
426,963.7270915065554
427,699.6309830600355
428,488.12056188716895
429,169.64233114352626
430,281.6716013516771
431,97.95356082042676
432,273.7742049091206
433,416.650189952082
434,416.113698850892
435,350.34283382577706
436,107.30988335377262
437,374.45732932972817
438,6.942781367733039
439,240.70824222873824
440,448.8179038220404
441,851.3471330443169
442,1201.2217060278804
443,1355.3106077560283
444,934.1995856601972
445,544.9923690683398
446,238.14697891960628
447,1337.5474995756372
448,979.6946327575289
449,542.0939877410794
450,103.02649994775071
451,69.05730991290382
452,305.9750410453014
453,230.18618327976705
454,44.37714537296981
455,280.69118336370036
456,161.69109231150168
457,208.7099207627494
458,136.98212059558972
459,393.8434639215652
460,76.90631687272297
461,99.49315902678418
462,379.4533116229755
463,307.36815147515415
464,32.989901167905195
465,377.9457274340157
466,818.0935117484378
467,697.0758062249755
468,806.2564200208752
469,595.1017863339617
470,280.0910399909727
471,93.97228244544078
472,424.81636099602224
473,178.17401354699408
474,378.42490687786517
475,64.99354707763099
476,330.5929199284286
477,172.18873225954437
478,444.11433120861926
479,457.1544250175838
480,645.3231652157939
481,834.7548369249222
482,1105.420789973049
483,1181.1109411120756
484,996.3153234335346
485,977.2864189374155
486,680.1103493409391
487,239.6424456867552
488,27.28223745014666
489,44.975209425115544
490,76.87774599172806
491,968.1258926659318
492,1373.7472478278291
493,938.3892536398142
494,499.3185874601109
495,60.24542863838721
496,168.23324858030455
497,409.18860160213444
498,803.9414435090425
499,1068.9673611403114
500,808.9324836716535
501,379.3985670940875
502,9.843657980134836
503,247.53366674458715
504,498.28548510776824
505,502.3007524872943
506,509.13832479375657
507,473.11523324462644
508,304.0917492832921
509,158.68576468703256
510,245.8739108235401
511,243.76426280062404
512,207.73617009102824
513,491.1764167231488
514,491.3793380162094
515,200.3566539737367
516,451.96185473644897
517,399.5130916843669
518,152.93538982917676
519,163.95035641359158
520,220.74446348243626
521,252.55016031131586
522,435.67576667127935
523,418.80851158311305
524,659.5122380979619
525,670.8588916695097
526,796.7001056959872
527,955.8439361035842
528,1058.8117470665777
529,1298.6494394547613
530,1180.3391922732267
531,806.1068483154177
532,529.7652628575055
533,485.9220633636032
534,641.7435889903953
535,525.5857761038145
536,228.90127360510382
537,122.64649184492943
538,396.7699941111961
539,468.18777950831844
540,719.0633567376699
541,1079.668030121331
542,1335.3706337803362
543,896.0563002575249
544,456.73959593437746
545,17.420519310036767
546,382.52912783700793
547,779.8106389999427
548,1058.6065486358195
549,1389.9702777903494
550,434.8731107229917
551,432.9993960018764
552,201.8312380980333
553,182.3093400462337
554,174.52426411188154
555,234.65289094955557
556,644.7606995971285
557,756.6622668894456
558,495.75248633027536
559,394.9716470492759
560,21.54969167811556
561,142.64408407450173
562,451.7164637032019
563,825.9208942204016
564,811.3737472756793
565,378.9776822004913
566,121.80672177743467
567,271.16030482761835
568,42.35517061032496
569,54.06836320088102
570,270.1219210996594
571,515.209969787666
572,534.4646132129229
573,289.7661883967414
574,401.82856542679195
575,378.6131570524446
576,168.3423202414391
577,433.00161745429824
578,185.7424947599201
579,228.221920287231
580,220.20924149579795
581,203.24047553901607
582,630.6890059871957
583,1068.8946431010118
584,1249.853471412105
585,1454.6223339042742
586,1524.2587932704726
587,1504.5159156219981
588,1063.9065993802342
589,623.3264374423669
590,182.99375112849913
591,90.99131791833766
592,215.0313504465535
593,130.33405618462277
594,191.00777584220282
595,419.44111371625166
596,749.3134443957746
597,956.4847965340875
598,1108.7223365524871
599,1207.8051656417474
600,974.718297159718
601,704.9636319250192
602,391.8252195556943
603,0.0
604,429.59844357696574
605,866.2239310642649
606,848.8177579107661
607,969.5167793968778
608,171.0426674506886
609,156.87424111157668
610,348.7818489830863
611,181.56878693827977
612,392.7546991625028
613,75.67404652037466
614,0.0
615,221.30704850918488
616,381.9254406266707
617,577.2572135338801
618,570.976975863697
619,364.56140647602314
620,155.19571405882277
621,366.47874813371635
622,691.6773966898523
623,572.0952083335195
624,131.52946404597358
625,196.88962025386382
626,9.684997754107934
627,34.85837123733852
628,308.56531342486227
629,743.2756609875086
630,891.1809036680685
631,528.9192963438676
632,284.64916597792416
633,308.82741716989466
634,87.64955601283454
635,384.5957802052926
636,512.9828975392746
637,396.9015858670609
638,323.2001980951797
639,323.5843076660168
640,203.65142917310112
641,110.1182997040648
642,550.2492793154104
643,550.0933777273844
644,403.7346439424978
645,400.5769015982615
646,614.5015726081137
647,609.616681747826
648,855.7419010745041
649,1215.331430445238
650,1615.5674656990218
651,1884.3478541646095
652,2004.9388222697871
653,1581.096844402526
654,1169.7200474186618
655,785.9621603967544
656,503.433093767953
657,456.6520317162913
658,396.55533077573426
659,395.26360682319336
660,75.11255390620079
661,386.90301883311645
662,822.3701200189458
663,1261.4215442935717
664,1268.7236295680004
665,871.4717814278291
666,544.5489354255366
667,326.0489997768513
