cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm,population,ndvi_dry,ndvi_wet,ndvi_seasonal_delta
71,44.69154258482424,0.1699769554465889,0.0,0.0095578380287263,77.1662499999995,28.43375,262.21119313787494,2371.2279912737904,0.0,0.0,0.0,530.5311061784333,0.1700473571236182,0.2951389718569658,0.1250916147333476
72,43.0809129885288,0.1927402491080987,0.0,0.0090172075751761,77.1707499999995,28.43375,262.1991306060431,2274.607626246642,0.0029992279237594,0.0,0.0,1385.890655906528,0.1920761654945154,0.3155743797984802,0.1234982143039647
73,43.79574472001456,0.1397800125361703,0.0,0.0271479378919232,77.1752499999995,28.43375,265.4008495196834,1883.6420899291977,0.5091005747091878,0.0,0.0,2180.758085931516,0.1411740931852636,0.250882047362905,0.1097079541776413
74,43.75818567845173,0.1553515798072715,0.0,0.0167580421562621,77.17974999999947,28.43375,268.9275961470856,1520.2676485858606,0.3344858866512313,0.0,0.0,2169.759482993332,0.1528528895629393,0.2571575173887557,0.1043046278258164
75,44.891628700818565,0.1707981883854134,0.0,0.008483379973308,77.18424999999947,28.43375,269.75572218392546,1209.6119862949108,0.0,0.0,0.0,1465.94716388478,0.170550537866864,0.3179316205997643,0.1473810827329002
76,46.25922513522912,0.1609534521090353,0.0,0.0129572056918849,77.18874999999946,28.43375,271.18727408261685,934.6398735734178,0.0,0.0,0.0,1131.6616132324814,0.1624918365185877,0.3105803348349891,0.1480884983164014
77,45.65053159147655,0.1343822063432274,0.0083503763111525,0.0239988780803769,77.19324999999945,28.43375,273.58665541728163,499.77857943942894,0.0,0.0,0.0,1138.458424646714,0.1369617078328831,0.2501155359806852,0.113153828147802
78,46.176748712942526,0.1646419993460406,0.0006473599173265,0.0165601646299825,77.19774999999944,28.43375,270.7571008539308,101.1066682348783,0.0,0.0,0.0,871.6392363604377,0.1651080244346231,0.2440147163997684,0.0789066919651453
79,45.80446668389484,0.1668365117452265,0.0042189161724743,0.0018308234265633,77.20224999999944,28.43375,273.5776815100281,375.822982975362,0.0,0.0,0.0,849.5142164118149,0.1649945072746395,0.2179713310252354,0.0529768237505959
80,46.76957461331431,0.170741364304386,0.0125001171947764,0.0088529887346537,77.20674999999943,28.43375,278.2932811994538,809.8415036276865,0.0,0.0,0.0,738.4565256604963,0.1679854370683603,0.2305397781001552,0.0625543410317949
81,48.447062395567016,0.1421435179468654,0.0057742982765375,0.0058583231718547,77.21124999999942,28.43375,284.63465027637466,930.787103355774,0.0,0.0,0.0,579.9887256697112,0.1408110543963496,0.2397097946840046,0.098898740287655
82,47.943481205959806,0.1313305215790691,0.0,2.54572495956657e-05,77.21574999999942,28.43375,287.5725758811775,716.6017414619196,0.0,0.0,0.0,510.9984158235438,0.1319188689404767,0.1616011068564396,0.0296822379159629
83,47.66195140311875,0.1413905095969312,0.0,0.0,77.22024999999941,28.43375,293.0499163138719,738.6152290945384,0.0,0.0,0.0,506.10200203540273,0.1417596344097488,0.2239833111640201,0.0822236767542712
84,46.086100974018855,0.1025449524194808,0.0003336038985144,0.0479805807403862,77.2247499999994,28.43375,297.50895230593903,961.4321573152928,0.0,0.0,0.0,730.318340473549,0.1022262484472276,0.1365823061849263,0.0343560577376986
85,45.12936953752256,0.0992333494445307,0.0,0.0418842064668248,77.22924999999941,28.43375,295.5432847156776,1181.1566700975764,0.0,0.0,0.0,714.568474369423,0.0996419318528915,0.1460930707748076,0.0464511389219161
86,44.32286165056976,0.1513408096552938,0.0,0.0064256084339475,77.23374999999939,28.43375,287.50891011125304,1501.570554268767,0.0,0.0,0.0,439.98479310204,0.1517371541523646,0.2275358254243465,0.0757986712719819
87,44.77350640305219,0.1479370968772477,0.0,0.0,77.2382499999994,28.43375,282.66659165389063,1871.6580136916511,0.0,0.0,0.0,340.467259055493,0.1451728665688711,0.1011604319168818,-0.0440124346519892
88,45.319610440933886,0.1454797050551509,0.0,0.0,77.24240653107081,28.43402885756908,278.1084019366228,2224.0474091048923,0.0,0.0,0.0,254.7639618667902,0.1410599680670766,0.1604766694535472,0.0194167013864705
