cell_id,albedo,ndbi,mndwi,ndwi,bsi
4087,0.16461630749160905,-0.014371854804781231,-0.23462926281813784,0.014371854804781231,0.05047981564827012
4088,0.1589730764998698,-0.03330186127298938,-0.2235646284030379,0.03330186127298938,0.03875608200731264
4089,0.155641739016989,-0.040964620565749704,-0.2121388390607124,0.040964620565749704,0.035065087062197145
4090,0.1605388734248067,-0.045352030185512815,-0.23564746988022156,0.045352030185512815,0.029689399545690703
4091,0.1597317197678015,-0.04819382500190024,-0.27198515762076336,0.04819382500190024,0.023426377271293666
4092,0.15698924905030437,-0.05048488179635343,-0.2294790184417575,0.05048488179635343,0.026567248805726064
4093,0.1522952803296742,-0.031060031395714314,-0.2295237159359344,0.031060031395714314,0.04153083393515168
4094,0.21413426915686845,0.06057154402027372,-0.3040516405051446,-0.06057154402027372,0.1252010150628686
4095,0.2022992925802116,0.04318696756874118,-0.30313577045564205,-0.04318696756874118,0.10978668238591423
4096,0.2011030876949613,0.03914866321337036,-0.28990432132813043,-0.03914866321337036,0.10813314823758848
4097,0.1933357929123039,0.02553838043188576,-0.29593022436356914,-0.02553838043188576,0.09661753947986029
4098,0.16294383785110694,-0.011426497257831068,-0.32047970291213096,0.011426497257831068,0.06037968819078814
4099,0.14395187173778898,0.007575157336896832,-0.3033941323804727,-0.007575157336896832,0.07300295469285115
4100,0.1727990989258294,0.022178053792198577,-0.33505453004768215,-0.022178053792198577,0.08242765869606422
4101,0.18952962857969946,0.05477590972811702,-0.3542447320909784,-0.05477590972811702,0.11142122743511673
4102,0.18892545506343153,0.04755284801922308,-0.3525720015688254,-0.04755284801922308,0.10582595371597499
4103,0.18345453954131438,0.036966251134558606,-0.3160111697821013,-0.036966251134558606,0.09509594104013346
4104,0.19837669054936527,0.06783646571011145,-0.3756709598301448,-0.06783646571011145,0.11789271539403351
4105,0.19205580583079354,0.06767296028416439,-0.34934445086939,-0.06767296028416439,0.12003214985748904
4106,0.20995044641362312,0.06686548648822672,-0.3150242943746686,-0.06686548648822672,0.11660756834708934
4107,0.20609478853922852,0.06586501477734955,-0.3071256868273134,-0.06586501477734955,0.10262706540855784
4108,0.20505853419549488,0.0709808390018099,-0.292521823270641,-0.0709808390018099,0.11152148182513805
