cell_id,elevation
1364,216.97212185966765
1365,213.43735583684966
1366,213.66122954046952
1367,214.7022957641537
1368,213.38156118143476
1369,214.12876327075898
1370,215.9960916631523
1371,218.85638537271464
1372,217.30924558813226
1373,218.54903697455396
1374,223.0090576652604
1375,221.26902525451422
1376,221.45886240596244
1377,222.68747802854554
1378,222.49973985797683
1379,225.62244252267496
1380,225.5123954158758
1381,224.44644589749038
1382,230.07583491527842
1383,232.9319571972948
1384,235.1528207435743
1385,237.90817689657635
1386,238.84578059071745
1387,242.1530837468899
1388,244.67752232299827
1389,247.92793248945162
1390,250.9716583253672
1391,254.33891107486392
1392,258.49123769338973
1393,264.3767643254798
1394,259.91489960065286
1395,252.7238576110042
1396,246.90858597221475
1397,256.70994770286256
1398,249.46723674772508
1399,240.55768662907656
1400,237.44562222347207
1401,233.14053445850934
1402,229.68834017661317
1403,230.74636937481594
1404,229.09272855133622
1405,227.54954650917577
1406,226.59006412059216
1407,226.15032973831893
1408,227.76736272235152
1409,228.45207058988987
1410,226.51489840399378
1411,223.9128453912681
1412,222.12001687407746
1413,223.0757364831613
1414,226.07838008858928
1415,227.97530794757898
1416,232.4955284324205
1417,232.38853968923618
1418,231.6934683259513
1419,227.1388466947964
1420,221.7849430619995
1421,226.10390213035262
1422,217.26746835443058
1423,211.42393611786744
1424,206.60083525507645
1425,208.00614627285532
1426,204.3678194854495
1427,202.38792097307214
1428,201.92032348804509
1429,204.10695300871797
1430,213.78381553186873
1431,213.848619530514
1432,213.5392504431503
1433,214.33833930956922
1434,216.2465576168442
1435,214.7013533284565
1436,214.3343788238937
1437,214.33852211207224
1438,213.71039081624042
1439,213.20772736223253
1440,213.23522132853392
1441,216.0870953673874
1442,214.69567785763533
1443,214.98361831374112
1444,213.74064122223334
1445,214.2761782866145
1446,214.5739602526057
1447,214.86771965850437
1448,215.03059157782243
1449,214.08101379766254
1450,214.71406871914607
1451,214.15214211370227
1452,214.69639089707184
1453,213.48754553509903
1454,214.12126752837617
1455,214.449443733386
1456,214.23215114725053
1457,214.70089712582276
1458,212.81109438951333
1459,212.670160235218
1460,212.11620614497673
1461,212.64353427663244
1462,212.85934554458237
1463,212.5339379877664
1464,214.29828410689197
1465,214.00211017950602
1466,214.0480034880942
1467,217.16156928917965
1468,214.3280109168156
1469,213.54467714032558
1470,212.58344934261436
1471,212.68184631833662
1472,214.98229229665696
1473,215.42027701610107
1474,215.70064572401265
1475,215.74491905652707
1476,216.71678267594754
1477,218.4618685198992
1478,218.5067863120439
1479,218.9644444444447
1480,221.27859744862806
1481,221.12180370755868
1482,223.65474415595398
1483,223.82123769338963
1484,226.35146767183807
1485,230.80135868800835
1486,231.48535864978902
1487,235.17129636141172
1488,235.55481792992896
1489,239.3336944135728
1490,239.52199957814835
1491,241.75567526512725
1492,246.59704285191748
1493,249.33860172113188
1494,257.6437643286125
1495,258.4843420275177
1496,261.34887154608765
1497,258.25938480147414
1498,248.33849162246958
1499,244.16038200255986
1500,246.98977712156375
1501,250.23424728838114
1502,240.74625522159255
1503,235.94181255712596
1504,232.88161559888582
1505,232.81597231989656
1506,232.57069535259808
1507,229.3183883628997
1508,225.1980590717301
1509,224.50448663853746
1510,224.95736930195923
1511,224.72189482271222
1512,224.46446504170254
1513,226.957495886018
1514,224.8297701763765
1515,222.37847759430662
1516,224.3881293952182
1517,227.8430920266109
1518,234.31146710924233
1519,236.37940055415686
1520,236.13305391074434
1521,236.82620008720264
1522,223.7317502075038
1523,219.25230609145638
1524,219.14643168584226
1525,216.8703609915309
1526,210.5608943260917
1527,207.5924415251974
1528,206.9367069018879
1529,203.23650425367387
1530,202.62798966201643
1531,213.96335143330074
1532,214.63997187060488
1533,213.96445050925675
1534,215.19772890371047
1535,218.34877637130805
1536,217.43003249722153
1537,214.70351504235495
1538,215.00316531378817
1539,214.4117721518987
1540,213.69795843966463
1541,213.68927435919068
1542,214.08562467475855
1543,214.67025482994907
1544,214.80505887483656
1545,214.69592123769337
1546,215.1958715015407
1547,214.52639205424717
1548,214.4499810081173
1549,214.33060885712672
1550,214.07630623786616
1551,213.93798798587574
1552,214.4157475662595
1553,214.32879410275163
1554,213.98688838243163
1555,214.0485897165364
1556,214.19554880279128
1557,213.91221529760983
1558,214.52404069399293
1559,215.8021265523691
1560,212.16032188177044
1561,212.23417338567816
1562,211.82122362869202
1563,213.4071521017389
1564,213.81013424140926
1565,213.99707454289734
1566,214.2627173484892
1567,214.68533475923772
1568,211.66359518316366
1569,213.71776371308016
1570,213.88396864930274
1571,211.59759151402613
1572,213.8501990126721
1573,213.7131258266962
1574,213.78812092905483
1575,214.168635724332
1576,214.35480103562773
1577,214.53123153540977
1578,216.58494254651836
1579,216.44868150733106
1580,219.18807591125872
1581,220.89188694905968
1582,222.1266248382195
1583,221.46056019020017
1584,224.05933991727863
1585,226.0164732362664
1586,226.74896951451117
1587,230.8145970203847
1588,232.2144223735298
1589,234.50621104905525
1590,234.98465152921978
1591,236.50563552703775
1592,239.24215189873425
1593,239.33776008328294
1594,243.03782399459647
1595,249.334411611651
1596,255.77861091962913
1597,260.15774069175126
1598,255.6601876204274
1599,253.238049013815
1600,250.99282367343474
1601,244.129454299903
1602,241.5475309770609
1603,246.1614555483633
1604,238.62211780594524
1605,234.15019690576653
1606,231.63074801598458
1607,230.91846036971378
1608,227.28001012643998
1609,230.75438324937377
1610,224.57574947596478
1611,221.71199459778848
1612,221.573715604074
1613,221.27584654558748
1614,220.8792661996005
1615,221.2293170148413
1616,219.5081524415121
1617,220.72022846531524
1618,223.3056806032299
1619,223.8239522811361
1620,228.668143833882
1621,228.87641555883795
1622,232.14671787513018
1623,231.55537892323068
1624,221.72063996847984
1625,218.27958819144587
1626,216.41071704908356
1627,214.23344168179315
1628,211.07289630244316
1629,209.72145238664658
1630,206.73092996749534
1631,204.59593530239107
1632,214.76689222458234
1633,215.43017647472414
1634,215.86867422431013
1635,216.37307091709673
1636,216.8241158686635
1637,218.23634982699923
1638,215.17955319208784
1639,215.26817536111614
1640,214.70729512346026
1641,213.97087870346914
1642,214.86085598953568
1643,214.82171381967504
1644,214.63390169100467
1645,214.94158848928961
1646,214.46843185780983
1647,214.14073490518254
1648,214.47478867494615
1649,214.13550310838568
1650,214.5300562587903
1651,215.06582463641737
1652,213.17429463557335
1653,214.5074261603374
1654,214.09258920659923
1655,213.9271428169568
1656,214.01440265548953
1657,214.0800995794596
1658,214.97447221479905
1659,215.20396162178866
1660,214.40732616185056
1661,211.83252929014475
1662,213.17441582375517
1663,212.62896716585814
1664,212.72826622034054
1665,213.11993022241583
1666,214.30415096462127
1667,215.58008664097443
1668,212.90439480051754
1669,211.96310829817148
1670,211.3000168738399
1671,213.90881082677973
1672,213.2730277500386
1673,211.52270937623047
1674,211.58202383129554
1675,213.24162423696868
1676,214.3150345913719
1677,214.8746940153623
1678,217.58844130636578
1679,217.5452295577586
1680,217.80348325197278
1681,213.89462432135915
1682,219.3111620580044
1683,220.86319076217654
1684,220.18562848985218
1685,223.44490702973357
1686,226.3499767929223
1687,225.325546069565
1688,226.96964752876312
1689,229.53249694088507
1690,230.44450695509073
1691,231.9914063488937
1692,231.754737419636
1693,236.81001195247146
1694,241.80618846694796
1695,244.29377919081648
1696,250.33240525908735
1697,251.64094233473958
1698,254.38194786376482
1699,255.5456859215929
1700,251.56339137528477
1701,247.89584007427925
1702,245.1105360131648
1703,242.0754693102721
1704,237.14374947244008
1705,235.00101267247078
1706,233.2182240033748
1707,228.64182212093053
1708,228.9240906917212
1709,227.69957111720453
1710,226.06711966461233
1711,222.91781766013116
1712,221.7563785197896
1713,220.6344585091419
1714,219.69584235843473
1715,219.65569135993474
1716,218.72222222222211
1717,217.02962066977034
1718,217.71697210931228
1719,218.22025316455677
1720,220.34222222222218
1721,221.66002334772654
1722,222.2701725762666
1723,222.35140646976078
1724,220.65924977847794
1725,216.42894122281297
1726,217.24365103917648
1727,215.437080690305
1728,217.00655571655656
1729,214.64885957757977
1730,208.5538474521441
1731,205.6392386365232
1732,203.2993429341189
1733,215.66617909733995
1734,215.36275322995593
1735,216.06998425108256
1736,217.84461540625279
1737,219.82574404971098
1738,221.93447233354408
1739,215.9836851802362
1740,215.81428933010844
1741,214.78318876439226
1742,213.74982067762764
1743,214.6089628213058
1744,214.23574812669568
1745,214.79226733801178
1746,213.23733055852395
1747,213.53415529094187
1748,213.6955414908576
1749,213.17640193486676
1750,214.7926064458067
1751,214.50253107598823
1752,213.80128241183402
1753,213.7926205073398
1754,214.06067551605798
1755,213.67004148210623
1756,214.00178581472508
1757,213.5009983688618
1758,213.47393658159302
1759,213.62222284717896
1760,213.03531595898764
1761,211.42148992703582
1762,212.29720874639648
1763,213.75928608599
1764,211.55376699329395
1765,212.8932573999857
1766,212.91064697608962
1767,214.6292333862872
1768,215.2185192997255
1769,212.7334177215186
1770,211.89255582428697
1771,211.1373381507358
1772,210.86427566807276
1773,214.13640070872094
1774,211.068507401836
1775,210.67033755274227
1776,212.13279898755525
1777,213.83225552493943
1778,214.7263291139238
1779,216.0221472263233
1780,217.65526985421255
1781,216.3035302390994
1782,215.37781590122887
1783,217.07151796386114
1784,218.19330117974576
1785,219.59363003585725
1786,220.474780285453
1787,222.26615670172646
1788,223.8171834352807
1789,225.33597693876106
1790,229.24206929523564
1791,228.82927652394002
1792,230.1043661674751
1793,231.09023909985908
1794,238.3215616257328
1795,241.72448850453472
1796,240.5181012658225
1797,244.6386245097074
1798,246.2892457393555
1799,247.98143459915582
1800,254.07003978574735
1801,255.8396000899937
1802,246.70208157524596
1803,243.36197707937833
1804,240.15901646258314
1805,236.1627684561395
1806,233.60136398790695
1807,232.08283308262216
1808,229.1422764799366
1809,227.20989945862314
1810,225.00671999550121
1811,224.57227043220172
1812,219.4019911131108
1813,219.88690149757417
1814,217.15598458855928
1815,218.14490410034287
1816,219.66576671588257
1817,217.47384554811828
1818,216.70535463186886
1819,216.99441757129188
1820,217.08765959840224
1821,218.12870521401632
1822,219.1862871927554
1823,216.66447775465411
1824,215.39727202418604
1825,215.09203273524915
1826,215.38191279887457
1827,215.22385457817248
1828,213.43620282355576
1829,211.55850128690133
1830,210.94465141780648
1831,207.61049005132506
1832,206.993488136594
1833,216.10373496451564
1834,216.03894916065076
1835,216.20117019929936
1836,216.61433816805686
1837,218.18302446986596
1838,218.0638247000742
1839,216.91071001505244
1840,216.8964061576558
1841,215.06932740599
1842,214.25028129395187
1843,213.17089747558606
1844,213.85643341492886
1845,216.0088888888887
1846,214.8047335612869
1847,215.2233304728273
1848,216.55339587347552
1849,214.41234908394972
1850,214.3552888876381
1851,213.74148530590983
1852,213.7433213758173
1853,211.94938311551266
1854,212.47148363861427
1855,212.8662587043677
1856,212.82931221248364
1857,213.2614830550199
1858,214.20149400708988
1859,214.43989420817897
1860,212.4901453230728
1861,210.29847890019246
1862,211.63786216596316
1863,211.83825722405092
1864,213.05373802186625
1865,213.38567671340763
1866,213.4201004459572
1867,214.25244139250805
1868,215.9152332597288
1869,212.425502581489
1870,212.66348183378798
1871,211.87317642755627
1872,211.1092686357242
1873,210.81960684987376
1874,212.09702741865124
1875,213.69152332597267
1876,211.33671516618313
1877,212.01156410905693
1878,211.54213783403642
1879,212.83542291077399
1880,213.9630009988321
1881,214.3035021097044
1882,213.5160060224854
1883,215.25927436939892
1884,216.27842100080164
1885,216.89416895266194
1886,218.45567091528062
1887,219.02646202326815
1888,219.6257438278114
1889,223.7066527861792
1890,224.67160462564323
1891,225.84862979010703
1892,227.3002546319087
1893,229.0394046396462
1894,230.54215036514773
1895,234.42371308016854
1896,234.81873303040092
1897,238.01874314017897
1898,240.18351617440186
1899,241.80345235080574
1900,244.54829949202806
1901,247.3323863236801
1902,253.1462093608874
1903,250.83674560625823
1904,243.3675754762102
1905,238.8767229254567
1906,234.73136617558012
1907,232.15556462163914
1908,229.7476230661037
1909,228.93552472349577
1910,228.57672017219252
1911,224.64250351617406
1912,222.69224816018635
1913,220.48507357699535
1914,220.23004093805793
1915,217.99984525567945
1916,216.51832364981746
1917,218.8518633147163
1918,217.81631332386047
1919,216.90997847586607
1920,215.5546755201662
1921,215.4213125131881
1922,216.1564953152693
1923,217.5493296568797
1924,215.37103989646013
1925,211.55974002222726
1926,211.8756242702192
1927,212.3866265161959
1928,212.76834362385878
1929,211.69978757227437
1930,209.02373816257852
1931,206.80852051364988
1932,205.43594721589133
1933,203.08746675672222
1934,216.66488524729604
1935,216.52732055935414
1936,215.44709273711624
1937,216.5026090381022
1938,216.8455467552019
1939,217.8236121266666
1940,216.4319329385789
1941,215.47517690587074
1942,214.9119959493105
1943,214.37899177388766
1944,213.95534734531947
1945,213.5272300205353
1946,214.02244252267485
1947,214.04458168619806
1948,214.67311316774067
1949,216.02173913043512
1950,212.90133929827542
1951,211.79840785383794
1952,212.59564263411113
1953,212.09772289343056
1954,213.34875805226636
1955,213.14073334364787
1956,212.50045007032375
1957,211.73645198947978
1958,212.44058904610574
1959,213.08001406469785
1960,211.7829786635539
1961,210.8231761346858
1962,211.6119638159284
1963,213.08969978204354
1964,212.38107427671306
1965,214.00485348114188
1966,213.58356769222144
1967,213.463191650961
1968,213.8357553845507
1969,214.96159795264106
1970,212.89646830475857
1971,212.65665006612096
1972,212.4318626141018
1973,212.0446594296645
1974,210.38577437643337
1975,211.40155841233255
1976,211.92408178187773
1977,213.3475000703414
1978,210.9562863050117
1979,211.41318990367753
1980,213.48633287846613
1981,211.93859180286404
1982,213.58249314490646
1983,213.05037772744546
1984,213.80266951715234
1985,216.27998987327564
1986,218.3206469760902
1987,219.19443311439014
1988,217.24609347529542
1989,221.99551329835876
1990,221.66467411178976
1991,224.73932122814705
1992,226.64782908339106
1993,225.19032616492532
1994,228.67577147036522
1995,231.11953631670045
1996,236.94229065598017
1997,238.12235052532435
1998,240.25009144368488
1999,239.06786191380215
2000,241.30708318096188
2001,241.86588917181336
2002,245.4580890107577
2003,251.30207175909678
2004,252.61174964478175
2005,243.1238976638212
2006,238.145440483724
2007,234.75420283330757
2008,233.03919886355695
2009,233.07469591506748
2010,229.3416288001353
2011,228.41262183715696
2012,225.55895380721404
2013,222.85511099856524
2014,219.2762767408828
2015,217.7667337093351
2016,215.7981968804064
2017,215.04585220400048
2018,216.61733639010419
2019,217.68840630669925
2020,215.69418697872027
2021,214.76307350417773
2022,215.24426503888955
2023,215.47621592731184
2024,215.34790925329514
2025,213.53362869198338
2026,212.26904738463296
2027,211.39011800447307
2028,210.2334735450109
2029,207.96505659846747
2030,207.29532060929162
2031,201.95816158575195
2032,202.7409547915353
2033,201.7667055795442
2034,200.68166095261392
2035,215.35392879239552
2036,216.67622610725883
2037,216.83585216009902
2038,217.25336070645145
2039,216.62229141246266
2040,218.32733509531585
2041,216.52246361527102
2042,214.8183569851337
2043,214.4367512233535
2044,215.7165652106677
2045,214.2564802182809
2046,214.40685640362224
2047,213.8560543223069
2048,214.32276620581973
2049,214.08065695483444
2050,215.39775059749766
2051,211.56938115330505
2052,211.97345145187376
2053,211.95707013892797
2054,213.50915405815843
2055,212.98841297072318
2056,212.37056879701896
2057,212.3354378761459
2058,212.32023230306265
2059,211.94904028685937
2060,212.8477839023566
2061,211.631132672432
2062,211.1572501265539
2063,212.64020591006891
2064,211.94782865417335
2065,212.58735024467072
2066,213.2915049226441
2067,215.37923859866174
2068,214.693978851454
2069,215.2697327707453
2070,214.19085643592197
2071,212.96190730637278
2072,213.08180028129382
2073,213.1829405478374
2074,212.97726761513815
2075,213.1591960731916
2076,212.22508296304636
2077,211.40473780402087
2078,214.69621659634305
2079,212.06177231565337
2080,213.95210178546333
2081,214.67102672292532
2082,213.76885326583698
2083,213.80279769436257
2084,211.97967679779453
2085,215.03186388244401
2086,214.2419039583773
2087,215.10128522414075
2088,218.55633832524794
2089,218.64733674559872
2090,222.47722031610314
2091,224.7311959502216
2092,225.7364728049947
2093,228.03422529071798
2094,226.82940307951907
2095,228.70200798695095
2096,232.01873391372825
2097,235.05806106956084
2098,234.77936048146702
2099,238.38707454289724
2100,239.61376702604687
2101,236.51317565667352
2102,239.24181434599143
2103,244.4016111118923
2104,248.74715601490553
2105,249.87133433662905
2106,245.44653026787597
2107,241.5822496520505
2108,239.07247538677908
2109,235.14082823595595
2110,234.74690004217632
2111,230.73205721438512
2112,227.83352550762135
2113,224.1907071559118
2114,221.27887090195625
2115,219.13854828730533
2116,218.09344020248898
2117,216.50443635136455
2118,215.83411609201877
2119,214.05188705776473
2120,214.5088375493904
2121,214.56024748646553
2122,215.42821587265885
2123,214.84404353450694
2124,214.49577444983487
2125,211.6008071320096
2126,210.41498396985205
2127,210.94470849621732
2128,211.15429937425301
2129,209.83929902533006
2130,205.0471524370528
2131,202.82362370807851
2132,202.93769251325602
2133,202.15006115477078
2134,200.567382867428
2135,202.66527339879283
2136,215.65146814404417
2137,216.80944199914788
2138,216.42358649789028
2139,215.3690896557544
2140,214.5553069638509
2141,214.6623206751054
2142,214.6770957894292
2143,214.48545738528398
2144,214.6135222205028
2145,214.90697739834872
2146,213.81214645540734
2147,213.68596831828015
2148,214.4072855133614
2149,213.8474115975064
2150,215.32968501610787
2151,214.2357350810817
2152,211.1008344238534
2153,211.22356962986913
2154,211.72382988900293
2155,213.21812222159681
2156,213.00364367913102
2157,215.43289440364646
2158,212.64211355579295
2159,212.46756608471765
2160,212.29776458506248
2161,212.8473095589785
2162,212.88232066738877
2163,212.484883868154
2164,212.7303108334387
2165,212.3739943741208
2166,212.87717002898052
2167,212.63680240902806
2168,213.69032348804495
2169,216.63009439669108
2170,215.4363628688418
2171,215.75623408953442
2172,213.09474839272391
2173,213.55767093024866
2174,213.34112234992895
2175,211.9477777777778
2176,213.10104691413588
2177,214.29802200275722
2178,213.38413502109702
2179,212.22687041805597
2180,212.0744481802963
2181,212.9409291008564
2182,213.59436869433048
2183,214.7624045130339
2184,216.81644163150492
2185,215.8144260265103
2186,217.27330407135406
2187,218.8021721392194
2188,216.79794327837473
2189,219.56286313183168
2190,220.6899117932556
2191,221.35608074839973
2192,222.5316883080345
2193,224.47934105200972
2194,222.90222834955827
2195,223.75317239244814
2196,226.47927745420793
2197,229.807165170405
2198,232.9683122362872
2199,232.84570150387592
2200,234.71777336879282
2201,236.611186903138
2202,235.56688659735812
2203,240.65362263779247
2204,246.08943741209578
2205,251.4682901437778
2206,253.02583513916625
2207,252.52100391097608
2208,246.270689170183
2209,242.47027452966913
2210,238.07458886090936
2211,234.70029957384577
2212,231.22665934962797
2213,228.31889481310597
2214,223.82254571026743
2215,221.92991022429825
2216,218.018752989505
2217,215.67111223657167
2218,214.7470316808281
2219,216.53106931333778
2220,214.0631374590266
2221,212.28449039881818
2222,212.4211133463697
2223,214.71191424109833
2224,211.33035563558587
2225,212.44241861512046
2226,212.91544976224625
2227,210.73940689888005
2228,205.8967544982625
2229,206.02615252592037
2230,206.17975994484055
2231,203.59616601735553
2232,202.37373211597705
2233,202.87297901979807
2234,200.91804500703242
2235,200.8313778453054
2236,201.60285674078227
2237,214.1379625592483
2238,213.80896979587223
2239,214.05431862614108
2240,213.31391931605668
2241,214.2054358988785
2242,214.31488930771604
2243,214.02926246220918
2244,213.8458118792378
2245,213.1813386967467
2246,212.64167897068126
2247,212.1892154242222
2248,212.21962334210048
2249,213.11793580691432
2250,213.56691373999615
2251,213.22585409077487
2252,212.0108862290607
2253,212.56575856879633
2254,212.14928480006742
2255,212.76062617795154
2256,212.76705720192965
2257,213.3968888013728
2258,212.77349892403552
2259,212.8748083226648
2260,212.8864796456443
2261,215.03852374857587
2262,214.73344869305856
2263,214.1428671869507
2264,214.27904752528153
2265,214.85238383298386
2266,214.2016536130602
2267,213.1647280552469
2268,214.5721983061812
2269,214.96763667562135
2270,213.64159964002468
2271,213.29161684228276
2272,213.55619628968049
2273,213.66237783871196
2274,216.94784969683315
2275,212.37484880024746
2276,213.30641918020112
2277,214.83047986157013
2278,215.84487826833015
2279,217.16592375943856
2280,217.35579533784423
2281,219.10900447269952
2282,216.3544634945639
2283,218.27721518987337
2284,220.3794568137385
2285,220.12655592905665
2286,221.10419274532669
2287,220.35609502243355
2288,219.88233142985735
2289,221.22333647449315
2290,222.6962783763256
2291,224.36620768224594
2292,228.4823234810009
2293,228.42074105322374
2294,230.31861655742782
2295,231.2893940886004
2296,234.85287417740034
2297,234.94642681331655
2298,235.21351096605358
2299,240.52240736834707
2300,246.42885272647993
2301,249.35551897808142
2302,251.8537110226585
2303,250.93888771707793
2304,245.75788866536277
2305,240.96060367380232
2306,235.16785488293615
2307,231.32195211164546
2308,232.05375603032402
2309,230.0414961681783
2310,220.84387045946912
2311,214.4562370778773
2312,215.97194013896305
2313,214.32314097244668
2314,215.92240288053105
2315,214.94420455983897
2316,212.5208371425756
2317,210.83274026357608
2318,211.32871067103628
2319,212.2682419127987
2320,209.29054263129763
2321,209.90042054037312
2322,209.3133939999155
2323,208.45326938494205
2324,204.98448642034342
2325,203.3052249514644
2326,203.17056879701894
2327,202.0734479169597
2328,201.35811656795556
2329,201.3542150038671
2330,201.60427010225177
2331,201.77962382004117
2332,202.1431464086844
2333,204.06516231312875
2334,214.84263264129166
2335,213.94658302977422
2336,214.25625052732215
2337,214.1862900844919
2338,214.75014064697575
2339,212.9907473810024
2340,213.371309677782
2341,212.90516174402228
2342,212.43433263963087
2343,213.10408963742938
2344,212.75153305203904
2345,214.63853422577176
2346,213.8928074245938
2347,212.24289551021525
2348,211.7938550235533
2349,212.45801870210192
2350,212.74229427976798
2351,213.17033214275642
2352,212.72472755396169
2353,211.72593050887954
2354,212.0203332630246
2355,211.1454525001404
2356,213.01843881856507
2357,214.04249905104652
2358,214.05898813206576
2359,214.0796483825594
2360,214.01859948545632
2361,213.52087463966797
2362,215.0128410689167
2363,212.9048107743348
2364,214.1394501863179
2365,211.83473980309387
2366,212.91924461443267
2367,213.69539300726814
2368,212.15252950028793
2369,211.87600365605
2370,213.30216504990838
2371,211.7539978340667
2372,212.45332208394836
2373,212.8784794466625
2374,210.87123769338928
2375,214.76268016592834
2376,216.2712703143451
2377,217.94798874824156
2378,217.4552983857359
2379,217.04613718817663
2380,216.67814103916163
2381,217.59504190336904
2382,217.46237783871175
2383,217.82372709759952
2384,219.66928679903234
2385,217.80288265485467
2386,220.07649366536816
2387,222.4914715601489
2388,223.16934542642196
2389,224.7968945584446
2390,226.73309808662873
2391,228.31288317678144
2392,230.1710407876228
2393,232.59967664839021
2394,232.49650565984652
2395,232.41187060478183
2396,237.93072035089665
2397,239.97920299229418
2398,244.28428973277033
2399,247.06639856009897
2400,249.48846494496055
2401,244.39400843881825
2402,239.79620619832377
2403,234.87494727962866
2404,230.56636334228745
2405,227.11360472474132
2406,228.8601031898891
2407,220.69371738794086
2408,216.57722811260774
2409,217.6512599133808
2410,217.97063993138036
2411,216.22540954791518
2412,217.89619776140373
2413,215.9537369050128
2414,213.41120719960605
2415,211.92682378086505
2416,212.80922717813118
2417,211.61126891276206
2418,213.74492019967644
2419,211.26923617751254
2420,206.8478120254231
2421,203.09099346129494
2422,202.75347744757428
2423,201.7152256431885
2424,201.6927652394007
2425,201.85055062516682
2426,202.4456425468501
2427,202.30905843973213
2428,201.42065512440016
2429,202.74773305591086
2430,202.44604589684442
2431,204.38500703234857
2432,213.5188906243401
2433,213.7104048844994
2434,213.6823769338957
2435,213.36451004671548
2436,213.22091387411686
2437,213.37388185653995
2438,212.94189907972842
2439,213.7589966517541
2440,213.718330262584
2441,214.14535783637712
2442,212.97757551031856
2443,213.41151892857627
2444,212.76167632659917
2445,212.45149264230025
2446,215.0549068707443
2447,212.92906983287347
2448,212.1146969036194
2449,212.82958190310035
2450,211.41736537054712
2451,210.27788641447302
2452,212.6947371382748
2453,215.06583927842706
2454,215.69008438818543
2455,213.958160997158
2456,214.31094600869565
2457,214.141924867442
2458,214.21176950564114
2459,213.9805251456389
2460,214.32148181485726
2461,212.8191103232884
2462,212.36543494779463
2463,213.13394012717325
2464,212.36476793248931
2465,212.7082612182866
2466,213.35303799783327
2467,214.5317646727892
2468,213.87051655480002
2469,213.49684172024237
2470,215.3418706047819
2471,214.16501097540345
2472,215.71315223049086
2473,215.74760900140632
2474,217.48570383294825
2475,217.74017332095298
2476,216.30937508792647
2477,217.10590138566468
2478,216.9643093285313
2479,216.4315579190228
2480,217.62066540057646
2481,218.2200807506715
2482,219.64239891955756
2483,218.3353215913563
2484,222.37107847274942
2485,222.7974931067467
2486,222.18357324777983
2487,224.45971870604757
2488,226.83167801474292
2489,228.29857739879225
2490,230.52866385372693
2491,230.27175273975456
2492,232.80635175257112
2493,235.3488326300981
2494,239.2982147630231
2495,242.99897278586045
2496,247.22630201738775
2497,247.81093092924107
2498,244.93338586665843
2499,240.48420860121217
2500,233.6038677918423
2501,230.64922747868124
2502,226.19336550229977
2503,226.34427566807295
2504,224.58575127346373
2505,219.07018555772817
2506,219.50821563220944
2507,217.45214112880504
2508,217.40380963099443
2509,217.47722348836527
2510,215.19852568791822
2511,212.394806071775
2512,212.88652542134417
2513,213.9931912499118
2514,214.22857785968483
2515,212.62481359556543
2516,208.94621855832514
2517,205.53533847279263
2518,203.78817422132158
2519,202.52995806714858
2520,202.0777626193723
2521,202.23354717087284
2522,202.58209858302692
2523,202.64572433192671
2524,201.994640068652
2525,202.0757594945611
2526,205.01933895921223
2527,204.05250274331036
2528,203.1081514627039
2529,203.4949579710356
2530,213.50556541832205
2531,212.4422346620159
2532,211.66218097447802
2533,211.8248667051193
2534,212.31711159244978
2535,212.6559938128385
2536,213.32090966519266
2537,213.61940392973187
2538,213.57115938972095
2539,213.7439858191946
2540,214.53067596838164
2541,213.99419111648717
2542,212.66930617870852
2543,213.55073279135848
2544,213.45447129314465
2545,212.35402250351615
2546,212.49045696845246
2547,212.447966919366
2548,210.99202531645574
2549,211.19455969844864
2550,213.0592421727757
2551,214.2988478257811
2552,215.57065920467957
2553,214.76756353816526
2554,214.93534319035479
2555,214.66927273749948
2556,215.5096483825598
2557,213.85176692363953
2558,212.65266118259163
2559,211.857478410082
2560,213.299912779247
2561,213.74123769338962
2562,212.55486810281803
2563,212.41740525027421
2564,213.9348926833385
2565,214.7042859553407
2566,214.0212709086559
2567,215.63460808168895
2568,217.41875017577422
2569,218.06068961636387
2570,218.14493874738042
2571,216.29457920269996
2572,214.96141076503181
2573,216.69193226251093
2574,215.51559818841608
2575,216.39558924879387
2576,217.25028481413244
2577,216.4576218740331
2578,216.35280383690338
2579,216.9367642301579
2580,218.52362199187064
2581,221.26245094867704
2582,220.60512250696223
2583,223.1907507946778
2584,222.5944120874482
2585,222.01134781691636
2586,226.52061942670684
2587,227.14670380687085
2588,228.44256485973426
2589,230.13811727309817
2590,231.4505015263845
2591,236.16932898363243
2592,238.5140791583449
2593,240.7239948228805
2594,244.57227246515419
2595,250.4987907081389
2596,245.78612326435285
2597,240.0409704641351
2598,234.707646661792
2599,230.66351077598324
2600,228.36151898734167
2601,224.88617188818284
2602,224.60789499599053
2603,219.4707876230662
2604,219.67039381153307
2605,216.832658227848
2606,216.37423873753497
2607,218.05315123982058
2608,214.5847960618847
2609,213.65510063432671
2610,213.40876805580962
2611,215.1985259989592
2612,214.53436757197707
2613,210.15469978480715
2614,208.54922010154854
2615,207.57484036119163
2616,204.2062645925343
2617,202.28088686305946
2618,202.20651058145268
2619,202.71854737760023
2620,201.9553754818378
2621,201.90366308092536
2622,201.25344941560365
2623,203.29956529690634
2624,204.47724108837807
2625,202.57626093561007
2626,204.1423848512983
2627,203.46600466961107
2628,204.8758349152781
2629,206.39616217889193
2630,203.15700302795568
2631,203.34540048240865
2632,211.6518805607028
2633,211.23738680465735
2634,211.54186713936022
2635,212.75759152730703
2636,212.57520319487034
2637,212.49556152666614
2638,212.92558263829326
