cell_id,population
1330,303.66568205964325
1331,337.3623329985376
1332,272.31536343518434
1333,278.4337006026622
1334,287.71615590488216
1335,298.95883696313
1336,281.37461478663425
1337,432.61946532679536
1338,675.8987210816027
1339,601.347164516823
1340,556.3395283568138
1341,486.32120210236195
1342,328.6206603629916
1343,239.84465118483
1344,253.08723289265353
1345,248.3877774631276
1346,236.32308041815668
1347,231.21575119916133
1348,240.56348692950084
1349,248.95153102500768
1350,559.7965092004515
1351,866.3608872507135
1352,726.174614902571
1353,303.7962970658845
1354,220.0724646661796
1355,251.39215749852804
1356,608.748347966811
1357,1342.1120200587254
1358,1613.1372337191713
1359,799.6124945846259
1360,535.4215822967828
1361,598.5717809639724
1362,905.4764227923226
1363,618.9076017117967
1364,461.46646842208565
1365,446.3757289811677
1366,737.4370270672966
1367,1115.4454958897006
1368,845.7082323859719
1369,714.9996587865492
1370,1022.9573099772136
1371,1494.8193788939832
1372,1071.4523617239556
1373,1094.655902488559
1374,1045.9239341586244
1375,867.4576158112169
1376,836.2507501340381
1377,832.3828664443072
1378,829.1455308128808
1379,846.970842406329
1380,834.0979561899223
1381,973.4123928144868
1382,1016.4118929245893
1383,1056.864498766731
1384,969.5256869671391
1385,861.9245817221847
1386,844.9343409220377
1387,974.3044705634024
1388,1644.0132578457103
1389,1769.8070656570733
1390,1048.9934872795554
1391,965.9550634197162
1392,951.2811637728823
1393,881.5419497097239
1394,1029.3214969186222
1395,1147.9288777818865
1396,1028.3634191924452
1397,987.1176893496047
1398,966.0182161069384
1399,950.3890711765663
1400,1318.1458829543171
1401,1784.8925669202615
1402,1697.0938691980696
1403,2979.1287080353377
1404,4349.507254746381
1405,5391.158008889591
1406,5750.025609992532
1407,5173.154979990044
1408,4666.823886168237
1409,3521.0021004770315
1410,3140.6255038990703
1411,3400.711126888499
1412,3856.6681574503573
1413,3994.890437556248
1414,3270.1635802025885
1415,2983.5181321686387
1416,3078.7061512367395
1417,3020.6012811997357
1418,3062.6029926075653
1419,4207.613364574957
1420,4912.337011868347
1421,3712.988363797057
1422,4720.8266070197615
1423,3189.4695377125463
1424,2300.767890541226
1425,3238.6564225140737
1426,3086.3015243231075
1427,3604.9305199716614
1428,2630.721075215059
1429,1449.3239765242035
1430,182.9461773554484
1431,250.02994448530907
1432,539.253330305511
1433,856.8574887593586
1434,904.6268228867476
1435,591.4905197966333
1436,301.535605879391
1437,274.6095161961574
1438,257.0702846414903
1439,295.16056441138767
1440,714.0995836220536
1441,1343.446965520522
1442,1074.8111200968426
1443,1015.7937027949913
1444,684.830365409103
1445,394.34146779378256
1446,228.10042291155042
1447,230.5656052421121
1448,240.67675982082594
1449,260.15072877547317
1450,306.27162905300366
1451,278.5368301653395
1452,230.83962489483406
1453,366.15089115816005
1454,513.5364628249524
1455,466.6166536779965
1456,278.2146433848961
1457,223.33596550810574
1458,231.42725193173274
1459,465.0285708520926
1460,806.3076067307417
1461,885.969980135151
1462,619.1192436891446
1463,649.5975145227768
1464,998.2505063524433
1465,1185.1856201022279
1466,853.7534557866112
1467,421.57805601381796
1468,483.92345411637245
1469,775.0930255740296
1470,910.8774260801428
1471,692.2846358654547
1472,522.9638489480111
1473,584.6963591108135
1474,732.5638836355771
1475,882.0016291674447
1476,953.9626403060614
1477,892.4548797981411
1478,908.4971636080274
1479,994.0508028067795
1480,1199.6287714789898
1481,1181.5463845795275
1482,1100.57793006149
1483,1041.70930892346
1484,1088.2949784521961
1485,1059.0293088875567
1486,1007.2909037421731
1487,1017.6640518936456
1488,965.7442401287602
1489,885.5931965248259
1490,959.3371031144085
1491,918.2022171544094
1492,1167.2753853891409
1493,1063.0580340516333
1494,1039.2641588697247
1495,891.4923641803218
1496,527.8059483434639
1497,904.7447973139147
1498,972.6053842881146
1499,953.5079921348422
1500,1126.2473414701574
1501,1285.0269023222083
1502,1594.655110542447
1503,1695.1441726834169
1504,1707.3704437555054
1505,1503.650141218597
1506,1446.5860507291902
1507,4005.485198361266
1508,5365.415930474973
1509,5758.087083405141
1510,4544.250527744667
1511,4641.037631165748
1512,2497.8633926391603
1513,2173.657473216337
1514,2833.5408179788033
1515,5158.078561401367
1516,5093.480627172134
1517,2957.5717660642135
1518,2464.702475603889
1519,2245.8509485730933
1520,2313.708906345742
1521,2240.7064266429234
1522,2922.2069236904968
1523,3737.4972450405944
1524,3482.2915604535274
1525,3105.647948410932
1526,3005.646231408212
1527,2745.0887663897347
1528,2116.159942148246
1529,2782.241490143421
1530,2459.020369047277
1531,218.67904013465437
1532,293.62481123980353
1533,411.4652770659502
1534,949.857796949499
1535,2174.4790948456402
1536,2015.8389653822953
1537,937.2326999140719
1538,320.07153085820823
1539,259.82829770854875
1540,247.79373565374635
1541,266.97996700511254
1542,568.0915717218437
1543,959.2834790772083
1544,955.7483235976274
1545,805.4566654654111
1546,565.7419717601701
1547,359.7295500886206
1548,209.66195391860663
1549,206.35124766031902
1550,221.5221077675913
1551,294.77088218015786
1552,324.1980082642798
1553,282.89052634893676
1554,228.62139227624036
1555,236.9131069594738
1556,403.77701831518425
1557,534.1892377815996
1558,450.4637017567953
1559,319.91670355703303
1560,227.84413045247393
1561,261.85078541998774
1562,360.30397507162655
1563,492.92789433423206
1564,699.8259878644759
1565,1080.7073863534367
1566,1478.3975575914567
1567,1353.209377947041
1568,829.0517828623455
1569,363.92281375585816
1570,338.2017160116458
1571,882.8634417440377
1572,1279.833740107218
1573,793.0747458738439
1574,635.3921750760546
1575,746.7373064751717
1576,910.0613527335372
1577,1160.247943459305
1578,1267.4748773761823
1579,1108.4211572385302
1580,1028.5128215864593
1581,1707.6944291058708
1582,1223.643540625479
1583,1334.2204930772969
1584,1802.2255965139352
1585,1317.4472145379762
1586,1246.6897298326678
1587,1388.4095309388401
1588,1484.7739216075224
1589,1223.8595096812526
1590,1056.5757292055614
1591,840.0426808450735
1592,913.4590828914269
1593,848.0625784556072
1594,876.0796337651274
1595,926.8318837334128
1596,948.081451879763
1597,859.2481312546075
1598,788.5936178244798
1599,971.3340535032983
1600,1167.2046553368657
1601,1189.1380944046323
1602,1600.7979620989634
1603,2086.359296791226
1604,2068.0986313464596
1605,1770.6089011098825
1606,1598.9666645274444
1607,1029.4530695746926
1608,1175.0528376111795
1609,2532.561926030178
1610,4928.0992053462005
1611,5252.473357795266
1612,4490.541473957137
1613,4270.331938440661
1614,3417.694010356828
1615,3063.659579587451
1616,2764.60561469583
1617,4626.09772302964
1618,4856.722255512312
1619,3415.029163196039
1620,3154.01973140941
1621,2060.4067636527266
1622,1445.2553100436337
1623,1437.3545232585832
1624,3038.4570711023657
1625,4034.0880786671355
1626,3939.543814326267
1627,3430.971034958783
1628,3302.1988706401753
1629,3394.6372527776984
1630,2977.1446507173423
1631,2715.761492351457
1632,361.09488278557274
1633,376.22617695004334
1634,473.50304068023075
1635,999.7909010195266
1636,1677.266730289833
1637,1680.6099289090025
1638,922.4657126034007
1639,323.5210215026257
1640,257.7988981433943
1641,226.38132151435403
1642,224.0249475067737
1643,271.1512076583564
1644,346.8509629006479
1645,427.936068871442
1646,415.7984097649069
1647,355.5004799375347
1648,251.9873303880878
1649,221.59387379440608
1650,217.19265856275373
1651,216.63380339005414
1652,277.4316199657964
1653,293.60836409400486
1654,236.0804064320583
1655,227.17745170593264
1656,289.40947407741174
1657,564.4679119184907
1658,808.3645457323861
1659,564.882459864897
1660,416.60655299168013
1661,373.93083926930143
1662,457.11332201116227
1663,450.3717145396214
1664,497.1952456530402
1665,1171.7164403578818
1666,2109.6709884942748
1667,3284.055499297497
1668,1620.6296845529596
1669,756.2153119367713
1670,419.9499281041761
1671,372.8109261007869
1672,482.21807292863446
1673,573.5754757974662
1674,676.5737528034286
1675,1005.1799812616088
1676,1597.0509058634439
1677,2021.9603086882948
1678,2068.0227927712835
1679,2349.8963254741598
1680,2099.894360456279
1681,1420.921228102142
1682,1517.0186007331404
1683,1087.9071425045238
1684,1252.6235642676259
1685,1595.4728932997764
1686,1329.0899934058098
1687,1241.261162701775
1688,1155.9706409379548
1689,1072.4200394723932
1690,1004.5350103640089
1691,937.1598085141649
1692,1042.209022836124
1693,1004.2100454741834
1694,878.1218065224444
1695,860.7837903490254
1696,922.7103544048234
1697,970.2812435972926
1698,1002.8939443550858
1699,908.6550255120969
1700,1130.2907409069585
1701,1591.9887820225138
1702,2043.8684958514048
1703,1750.7454672121537
1704,2366.9679551666864
1705,2214.6833040723614
1706,1682.2846918592265
1707,1858.0397662742464
1708,1434.4120548173491
1709,1553.5360857795272
1710,2068.8720669017116
1711,3748.812008846508
1712,5507.411013554592
1713,5452.451904895258
1714,3918.040239730535
1715,2884.3642627790864
1716,2756.969134431726
1717,2876.1415693096087
1718,3793.1074371337886
1719,3868.586174938727
1720,3418.4667311425305
1721,3671.435907281613
1722,3299.5814842972095
1723,3138.022144422345
1724,3366.0754234463566
1725,3220.986946704341
1726,3704.49050583185
1727,3835.454393573836
1728,3119.276052766688
1729,3199.3129759545423
1730,3407.5896327000037
1731,3345.9658058615296
1732,1671.927357183718
1733,311.9369211234298
1734,310.3798917545991
1735,324.432514557184
1736,466.23219282112865
1737,808.1428083083208
1738,885.6470671709845
1739,629.339358961816
1740,371.1169526642444
1741,272.37601538265454
1742,221.65784448735857
1743,221.49073646769804
1744,247.3614071228925
1745,435.7779748542637
1746,683.2564914778167
1747,932.9249443054199
1748,669.7542075213264
1749,397.353165439531
1750,236.22823688282685
1751,224.05245482500865
1752,224.40154255885702
1753,258.7005261252908
1754,268.08913646398815
1755,238.60151412066296
1756,235.66171736997717
1757,518.5968893125946
1758,715.8458857891607
1759,764.5856608372108
1760,506.1019534316718
1761,377.8510281207515
1762,578.7716173321593
1763,789.2703945085113
1764,648.3851574318081
1765,475.41460165509994
1766,1064.1389253055347
1767,1875.4438413582593
1768,2555.7968616709995
1769,1336.474921866024
1770,906.1644855125277
1771,848.720291668761
1772,807.0325043397792
1773,496.7776571498198
1774,497.8805321151135
1775,707.7286728840251
1776,1154.4956834531297
1777,1540.5577104157094
1778,1832.3742948494703
1779,1587.5939899668974
1780,1837.4926327275296
1781,2033.7492502698715
1782,1798.6371479558009
1783,1394.3803353103935
1784,1040.5285631516404
1785,1105.6865080291147
1786,1130.6323470022162
1787,1135.0865138035192
1788,1028.558025075875
1789,975.3829467848236
1790,815.8863451265821
1791,988.5623983196184
1792,1140.3588135663201
1793,1705.6538320354389
1794,1744.8666089974197
1795,1244.4902603747798
1796,805.0228624530865
1797,1021.520124128753
1798,1239.931211942785
1799,1126.822174670649
1800,934.6688040041456
1801,1072.888647251503
1802,1787.412035324994
1803,2515.8329102460075
1804,2464.2960199692675
1805,2855.300531783758
1806,2536.839850182627
1807,2128.0940343221027
1808,2329.0654281317015
1809,2252.8711523317825
1810,2411.050450583065
1811,2125.001090016085
1812,1813.3144239837047
1813,2642.0872620825676
1814,3309.8733198278087
1815,2534.0537762511017
1816,3333.2508884803915
1817,2981.1683365765734
1818,3168.4344607484113
1819,3694.5209110933192
1820,3547.6396505019247
1821,3854.489494593004
1822,3727.510367718865
1823,3079.827570447735
1824,3909.1278867534556
1825,4001.919368489583
1826,3657.741618377087
1827,3454.5342039220477
1828,4009.831263044769
1829,3622.7254026525156
1830,4240.218436506682
1831,3924.655952304017
1832,2934.6966264911734
1833,156.7593865179548
1834,208.54511381411086
1835,224.01365050521548
1836,283.1272606082991
1837,508.3827128017651
1838,833.1103328630036
1839,959.2924872155281
1840,830.2671416712742
1841,453.2532544229545
1842,288.0409235262403
1843,218.5505925683414
1844,212.31481674418728
1845,238.70132521835032
1846,522.5312770245121
1847,1116.5021273369885
1848,1799.2500249974867
1849,944.9382260939653
1850,448.75830218371226
1851,222.73763237373504
1852,223.83754238053865
1853,251.96682878382063
1854,247.86850619970582
1855,280.84231815712127
1856,426.77374299741257
1857,488.47219164979225
1858,625.7611627616134
1859,935.1957798677332
1860,801.2027262668983
1861,439.611056802787
1862,276.5345814387004
1863,568.4547431310019
1864,741.0278040717632
1865,610.9457621219112
1866,346.6107886295693
1867,698.5642849192901
1868,1121.3368163389316
1869,1180.5865379034303
1870,1003.6515586927824
1871,1408.5070115482106
1872,1813.6275587194104
1873,1691.14439238006
1874,1633.3631902208517
1875,979.4208156286501
1876,973.3938100627822
1877,1069.84538269043
1878,1209.6012579824412
1879,1212.1599354313873
1880,1224.821955497592
1881,1233.861102968104
1882,1326.2383799983006
1883,1393.196207517736
1884,1699.2436007032209
1885,1348.4060815100574
1886,1091.032990564085
1887,1049.5438368255018
1888,851.442719672708
1889,984.8120064080929
1890,1114.7127782485063
1891,1051.006838091682
1892,1032.9578972909967
1893,1036.0700001585715
1894,1563.5975833070045
1895,1302.419566749124
1896,896.1668353884828
1897,859.1266390856575
1898,1189.9222671658385
1899,1039.9469730601593
1900,972.4856406866337
1901,986.6063509473615
1902,966.1339156206917
1903,1478.8471347135655
1904,2244.711982936485
1905,2560.612285120347
1906,2825.22745666504
1907,2829.8002653832536
1908,2185.860575582467
1909,2053.4212809992773
1910,2085.726604057761
1911,2127.9460034089934
1912,2305.3455469468054
1913,2084.161969697242
1914,2440.07858318254
1915,2578.7832703833483
1916,3024.581452163996
1917,3939.3683365167353
1918,3552.511869662416
1919,3237.0182157030285
1920,3482.00231706208
1921,3987.4446947284764
1922,3905.9386354633407
1923,3570.5091196097583
1924,4037.9164356306483
1925,4276.938769411574
1926,3926.9801612405213
1927,4127.922526939242
1928,4216.44182583678
1929,3539.6471285950897
1930,3428.448406114766
1931,3711.6507582421386
1932,3807.490326556038
1933,1632.086614451689
1934,146.18950608945366
1935,183.52156295776368
1936,282.3354002316793
1937,428.54521084205777
1938,953.3400721456487
1939,1906.3083989311665
1940,1482.3564546323291
1941,988.8929903067796
1942,623.7511291541306
1943,480.9795247358435
1944,241.270572236005
1945,220.43998615040496
1946,236.66286233640187
1947,473.7673829209571
1948,900.0335679372154
1949,1255.2057495790368
1950,695.4578559763291
1951,317.1793279199039
1952,210.71513431025488
1953,219.33671287835813
1954,282.6997141520182
1955,278.5556899276434
1956,365.62367915733194
1957,605.8523713803759
1958,724.4248774958592
1959,601.2723647248512
1960,521.9252787346934
1961,463.0507470448812
1962,312.30493400050136
1963,248.9196043837304
1964,288.77028368781595
1965,308.3805839014988
1966,299.2999395370483
1967,286.0214497697119
1968,491.112936853895
1969,503.7087101394054
1970,491.47630654129324
1971,970.2520604526294
1972,1800.1606953490013
1973,2325.607750686945
1974,2508.5386407889573
1975,3263.4339586145743
1976,2653.8079707874967
1977,1277.4087774987313
1978,1168.3978497673484
1979,1318.4645048852058
1980,1329.8139415366982
1981,1226.6643296484856
1982,1085.5212155959182
1983,1079.2828699298932
1984,1217.1557230182723
1985,1724.6268537334372
1986,1743.2234580694458
1987,1788.1841078066357
1988,1497.399280832328
1989,1149.1080026813584
1990,1112.362898478788
1991,1176.6233187806372
1992,1075.8429902768605
1993,1025.7730730692545
1994,1082.665481036317
1995,1132.6211590935202
1996,1418.92713543761
1997,1168.642690785726
1998,1058.2535669962567
1999,1091.7032806994869
2000,1354.629472171559
2001,1138.9474806991275
2002,1484.4141721239275
2003,1163.8213546603333
2004,1558.9921869614545
2005,1983.2039370966895
2006,2440.7632980346684
2007,2761.8424625471525
2008,2348.440851308785
2009,2567.711349068436
2010,2431.750482626522
2011,2124.7102335911177
2012,2087.3827593784704
2013,2462.4715752695124
2014,2088.6401453055587
2015,1855.4676664763804
2016,2563.6235333610985
2017,2845.3534245659325
2018,3767.6298773372873
2019,3758.1294593661446
2020,3557.313980551328
2021,3786.523698425292
2022,4309.4791181975725
2023,4008.3804464302802
2024,3371.3138134825467
2025,3248.577899558871
2026,3616.8239017561373
2027,4218.242153152765
2028,4031.189614329618
2029,2725.693708801269
2030,1973.5847514732209
2031,1694.0771093929513
2032,1866.2541579901
2033,1652.8032799365474
2034,579.2823922699573
2035,149.36450011309458
2036,177.7298857913298
2037,284.28983306884777
2038,445.7181738124174
2039,1038.7607979269587
2040,2136.5519884146893
2041,1232.73698610792
2042,786.838995847515
2043,682.49967769548
2044,688.6204399931665
2045,307.10895407059604
2046,231.45549030677947
2047,233.08774269702388
2048,450.2043116850012
2049,916.5763345007801
2050,1139.2592202728874
2051,621.1479087605195
2052,270.3791502185896
2053,218.33148319767974
2054,271.71592707166485
2055,482.53489209343405
2056,586.7692765628591
2057,657.3690184948492
2058,723.8868071013806
2059,598.1576114729337
2060,510.38495278077966
2061,418.69025770449167
2062,352.95424063439464
2063,252.47380889069805
2064,264.39552401000384
2065,280.73978013057337
2066,300.48184628206144
2067,319.0138282065298
2068,430.9058522243126
2069,668.4911477930406
2070,684.7834694581873
2071,676.4436647938747
2072,1243.9091701881557
2073,1888.5822173773072
2074,2201.720404082654
2075,3137.532243466844
2076,3104.179488327924
2077,2437.8554513669474
2078,1572.9592619802438
2079,1159.5746569166
2080,1597.183121834549
2081,1951.3266145743576
2082,1340.550655843697
2083,1338.6122765933767
2084,1276.7014962888231
2085,1426.4158210455203
2086,1933.6963058322083
2087,1867.8669605778712
2088,3573.0991651647228
2089,2796.414215297325
2090,1979.9618332357973
2091,1750.2423991782994
2092,1390.7037857354853
2093,1176.919548288981
2094,1100.872584406535
2095,1110.047508815691
2096,1400.3816497503542
2097,1465.1677091860304
2098,1125.9140200446634
2099,1089.6704790152755
2100,1035.6281146629183
2101,1133.8018189822926
2102,1189.5181563732665
2103,1809.9443745482206
2104,1484.84104162478
2105,1610.9980159983918
2106,1960.8625122668693
2107,2780.496111761355
2108,2802.7993205051807
2109,2332.411267299278
2110,2093.3866678873696
2111,2466.9014269959694
2112,2607.066802679324
2113,2472.7442305022596
2114,2087.210005187988
2115,1228.8532414679432
2116,1248.3526878656126
2117,1606.5534961326453
2118,1309.8332271276736
2119,3189.624855131261
2120,4118.226017372281
2121,4298.974605844536
2122,3770.232868359136
2123,4063.8897939046224
2124,4560.109616208543
2125,4417.40268530752
2126,4011.566078934015
2127,3913.9007007673677
2128,4125.830607455384
2129,3508.048343583649
2130,1695.0996742248535
2131,1452.6096228356457
2132,1630.9129589454799
2133,1812.3437051361684
2134,837.692550165513
2135,1760.3370995315852
2136,101.77922267539827
2137,152.02341465108535
2138,200.89685356663725
2139,337.8393378500845
2140,619.9474896973254
2141,821.0919057733873
2142,615.9315195233214
2143,414.0519422044942
2144,470.5621239381679
2145,626.4172526864444
2146,335.62043641782276
2147,251.4591199575686
2148,245.2182132010366
2149,496.11576949848853
2150,982.1748676300048
2151,1157.5372443180459
2152,555.0973501205444
2153,311.47982267491955
2154,298.30278811735263
2155,380.2479596418493
2156,732.3835083905389
2157,959.265546013327
2158,755.4117452509264
2159,483.9293026307051
2160,308.5256970312081
2161,555.8248195498596
2162,736.755356164072
2163,605.618504789764
2164,353.2034714567895
2165,472.409109063242
2166,635.997925567627
2167,636.8863443000643
2168,543.2913783802705
2169,796.7333806094001
2170,1004.266859293919
2171,1101.9549156188966
2172,1183.1763134675869
2173,1700.6847460129682
2174,2037.9867232677982
2175,1669.138834635416
2176,1752.9757431628655
2177,1775.1268767712163
2178,1530.7017370037001
2179,1914.023127417471
2180,1730.5649056079342
2181,1349.5051652945724
2182,1208.0040115356446
2183,1422.0094129225786
2184,2116.517546305937
2185,2574.288505359725
2186,3340.1309008579624
2187,3132.1498648250804
2188,3344.304470406327
2189,4560.156343347886
2190,4431.96442751417
2191,3288.740364822687
2192,1531.1769370658724
2193,1019.7179360483207
2194,991.9253367405312
2195,883.8364840189616
2196,850.1792521009259
2197,1515.916295743456
2198,1208.5573022730212
2199,1015.3983657537722
2200,1018.442602075315
2201,1062.5831135170133
2202,1466.5881878871546
2203,1377.946526830337
2204,1673.5931448394172
2205,1710.341258494059
2206,1671.2689286624686
2207,1656.5500108008289
2208,2439.542193857829
2209,2312.375365148806
2210,2686.4667900833433
2211,2261.167623138428
2212,2113.0442152434707
2213,1647.2583211711806
2214,1102.4806126613241
2215,649.1193844888725
2216,410.7194188622868
2217,342.25336030324297
2218,527.3655042536118
2219,1164.9283510694318
2220,3542.8575249615837
2221,3934.585558184455
2222,3474.3469118604467
2223,3100.209790068982
2224,3250.3382614135744
2225,4338.959255263384
2226,4451.079241105622
2227,3763.6800202612785
2228,3897.6110689649395
2229,3456.4002568562823
2230,2319.3922501507927
2231,1487.5493212082806
2232,1936.8611192740645
2233,1976.3615322487026
2234,1205.3499365713083
2235,1444.8219251445694
2236,2066.9752074896123
2237,239.54906252505728
2238,233.65040624655933
2239,323.15742226020967
2240,606.6521772459442
2241,343.81265126770614
2242,270.9569871042289
2243,257.3742138993506
2244,335.4215217777328
2245,479.13491789125925
2246,566.3064990997314
2247,510.8328346738628
2248,613.4779076071346
2249,593.2028603123686
2250,516.390414166918
2251,546.1786801917877
2252,572.876781688017
2253,442.6487983591415
2254,249.73977483113603
2255,242.1539129556394
2256,525.1576391594083
2257,766.224424534218
2258,637.7710079866296
2259,457.6665662466311
2260,855.3775957144943
2261,1564.813100186516
2262,1420.1742248161165
2263,1335.4465569290462
2264,1406.4375403759527
2265,1657.9414973539467
2266,1699.214285637351
2267,1996.8931004991716
2268,2139.0937598434152
2269,2116.0946796043245
2270,1858.1072994157382
2271,1976.2494561588062
2272,2159.4800252278656
2273,2438.721559472178
2274,2529.9937342924227
2275,2757.086563589059
2276,2088.481608013078
2277,1351.029817798091
2278,1614.592675900927
2279,3204.155776169721
2280,3964.3966281666476
2281,4576.863521860159
2282,4292.531949929628
2283,4338.743968051086
2284,4625.143721816119
2285,4528.917890421549
2286,3861.8885665594366
2287,1867.972761505725
2288,1173.7909191131594
2289,1093.9098554723403
2290,1192.454362906662
2291,961.1165466158998
2292,1384.4565508225382
2293,1764.4177386265176
2294,1659.8275553834208
2295,1155.8090000227387
2296,999.254288183474
2297,1286.3924831614775
2298,1091.6745196174174
2299,1184.0762369043684
2300,1673.4876909592572
2301,1700.7477018468524
2302,1448.882060720406
2303,1706.972748879825
2304,1888.2381151984719
2305,1975.1301205204982
2306,1675.851309017106
2307,796.5620007010068
2308,403.9625859167062
2309,330.5147109199973
2310,313.4887621748681
2311,314.24093245337986
2312,348.2343042261459
2313,423.2848225462671
2314,563.0057750701903
2315,788.6502723432054
2316,2440.367361592311
2317,3616.7781121646653
2318,3394.4981911453547
2319,3315.0929653990506
2320,3660.1424035764207
2321,3824.2641033097816
2322,3392.4732454786113
2323,3842.8732932894836
2324,3274.742333206476
2325,2583.3498273662494
2326,1639.0491905960382
2327,1661.010804120232
2328,556.4934408150467
2329,959.1258534599754
2330,1463.2237408207914
2331,3196.638413522757
2332,4249.028637665395
2333,5170.6593002020145
2334,173.22874304266537
2335,244.411163075765
2336,324.1825980392157
2337,549.6609062905405
2338,587.2506021761427
2339,336.10769725126374
2340,298.9340847613764
2341,295.4108112858791
2342,417.31010710772335
2343,812.1804398405786
2344,1049.458671539905
2345,1177.174136771408
2346,830.6291068581972
2347,511.7919824263629
2348,454.88621858335006
2349,509.74189266878017
2350,421.596707759184
2351,245.93262917013732
2352,253.39182979733337
2353,362.0630955602608
2354,505.6621945287667
2355,632.5461273417752
2356,963.0949805689794
2357,1253.1876279494338
2358,1941.0332619610954
2359,1714.062471965715
2360,1996.53572770661
2361,3678.2659702076635
2362,3493.8697029263367
2363,3569.611762132831
2364,3528.3651642743284
2365,2038.9855114805937
2366,1375.6742583031746
2367,1419.4659007053747
2368,2048.8886171228746
2369,2106.606987597895
2370,2385.6681183160526
2371,2710.835388841816
2372,2484.130255515903
2373,2622.409087760776
2374,2181.557336545458
2375,2023.3243568719604
2376,2468.5743664610613
2377,3566.1879558189235
2378,4157.911307600431
2379,4118.235199961942
2380,3816.2420931348624
2381,4300.691516053442
2382,4479.42545710545
2383,4595.201456346699
2384,3193.6900886685235
2385,2306.5532386929394
2386,1798.2434882070506
2387,1260.0501573151232
2388,1228.994007963293
2389,1234.4985308329265
2390,1789.2616748884611
2391,1818.7633698706536
2392,1488.3828611336503
2393,1107.9483707502777
2394,933.7173230937883
2395,1103.6352088030649
2396,1384.283790408864
2397,1502.9677287980621
2398,1410.720522248511
2399,1324.605224893607
2400,1460.3421215730557
2401,1611.5764762728822
2402,1551.8046063367058
2403,834.9092637828751
2404,674.1003273683436
2405,357.6739170037064
2406,307.3585513021431
2407,309.1543944751515
2408,308.6423271067003
2409,335.6865487453983
2410,352.6479268092736
2411,416.6913612851909
2412,397.23625661064585
2413,563.3359928056308
2414,1284.787460820815
2415,2593.194507232367
2416,3115.863017557181
2417,3434.6167190252568
2418,3611.296891934263
2419,3480.3898585001634
2420,3509.5839318368953
2421,2950.284274830538
2422,2177.042989304486
2423,835.2397585700539
2424,433.85965010699096
2425,1145.4869626363118
2426,1291.0782539068487
2427,2881.5694989971084
2428,4594.779250679765
2429,4328.992333056881
2430,4048.0916609221813
2431,7421.180204623355
2432,310.6008484989989
2433,364.66550178153835
2434,336.2516023561067
2435,644.0478411057416
2436,665.9086475858501
2437,663.6123208513447
2438,681.9748340083104
2439,819.991483740713
2440,1298.7219766803812
2441,1864.6068132587507
2442,1536.2397694756005
2443,724.3985994600782
2444,432.1647383558984
2445,731.4753051907409
2446,1042.2107332566209
2447,639.4294694414326
2448,346.6674379311357
2449,286.8646664039761
2450,327.5262645646638
2451,594.2841869765639
2452,994.42812796948
2453,2326.2242501053156
2454,2373.4529068591555
2455,2255.098444022385
2456,1820.0364304486445
2457,2331.3369913736983
2458,4792.075393587001
2459,2784.062401550892
2460,3177.672896336574
2461,3065.5727455887145
2462,2164.0611282647824
2463,1317.1456190520641
2464,2233.539672821643
2465,2358.0436480952244
2466,2001.4230395747165
2467,2294.818932357489
2468,2681.4165234135644
2469,2827.94672651104
2470,4014.9529118556597
2471,3829.4841945274197
2472,2219.3458111632094
2473,2018.4482417387119
2474,2937.0219122194767
2475,3957.8518785065303
2476,3871.765609501857
2477,4586.6850795371865
2478,4807.027537327186
2479,4427.998359650258
2480,4239.039466738233
2481,4808.389138285321
2482,4087.6085748410687
2483,2354.482251904057
2484,1398.4092477835861
2485,1200.1848819657866
2486,1273.253172601438
2487,1755.8278917948403
2488,1982.4988825180956
2489,1861.570618304084
2490,1689.640911700679
2491,1021.1070025574928
2492,1152.2453222237382
2493,1361.9496389351636
2494,1254.1084744322536
2495,919.2732937681907
2496,1095.4460192063277
2497,1343.6110114004093
2498,1051.2668464810242
2499,958.3504603292427
2500,786.5753036274629
2501,638.0242321762385
2502,356.72458794911705
2503,307.1989907096414
2504,327.7486411636951
2505,338.9250597486309
2506,345.951944919661
2507,367.7512128156775
2508,369.5344346139945
2509,367.48978236703306
2510,471.9874640296488
2511,1027.610434625663
2512,670.0104635650036
2513,1246.300874223896
2514,3120.818794826433
2515,3180.680752862669
2516,3248.5065643609746
2517,3121.676712873871
2518,2263.749370470234
2519,852.7824983185412
2520,1601.4895911123238
2521,1584.6870531269149
2522,1759.786616486194
2523,2421.5640206131275
2524,3886.977672621783
2525,5977.960139016544
2526,5844.109073773553
2527,5109.302646831438
2528,6104.014585846545
2529,7188.863268384746
2530,210.13159236907958
2531,264.7898570210326
2532,264.86845333622944
2533,343.27454699348004
2534,345.0131002538344
2535,601.7899658539716
2536,633.403488480811
2537,643.9788094539269
2538,1100.2208877937464
2539,1636.3238078547458
2540,1410.9237127266676
2541,865.7742288626879
2542,612.4986914765601
2543,904.8134025498935
2544,1153.1464608136346
2545,931.1588056676528
2546,808.5615613750383
2547,541.9833153518977
2548,542.0578261394127
2549,1016.1830345677395
2550,1513.7629199158914
2551,1888.400820683498
2552,2638.634850056966
2553,3223.1914771884094
2554,3886.248339335123
2555,4495.884814602721
2556,4410.25028477089
2557,2268.979741878135
2558,2083.559336419199
2559,2259.8084908578912
2560,2078.9201832490808
2561,1399.0747877233168
2562,2212.2398523966467
2563,2306.6599688062474
