cell_id,lst,ndvi,building_density,road_density,lon,lat,elevation,dist_to_water,pct_residential,pct_industrial_commercial,pct_green_farm
69,42.81397949238942,0.200762654601819,0.0009997575882817,0.0046732755330867,77.15729423875155,28.433798015965888,257.7160297393466,1810.741669808629,0.0,0.0,0.0
70,43.00177068460268,0.1941927140466036,0.0,0.0053527803773489,77.16174999999951,28.43375,261.41612399611773,2064.9085219171584,0.0,0.0,0.0
71,44.69154258482424,0.1699769554465889,0.0,0.0095578380287263,77.1662499999995,28.43375,262.21119313787494,2371.2279912737904,0.0,0.0,0.0
72,43.0809129885288,0.1927402491080987,0.0,0.0090172075751761,77.1707499999995,28.43375,262.1991306060431,2274.607626246642,0.0029992279237594,0.0,0.0
73,43.79574472001456,0.1397800125361703,0.0,0.0271479378919232,77.1752499999995,28.43375,265.4008495196834,1883.6420899291977,0.5091005747091878,0.0,0.0
74,43.75818567845173,0.1553515798072715,0.0,0.0167580421562621,77.17974999999947,28.43375,268.9275961470856,1520.2676485858606,0.3344858866512313,0.0,0.0
75,44.891628700818565,0.1707981883854134,0.0,0.008483379973308,77.18424999999947,28.43375,269.75572218392546,1209.6119862949108,0.0,0.0,0.0
76,46.25922513522912,0.1609534521090353,0.0,0.0129572056918849,77.18874999999946,28.43375,271.18727408261685,934.6398735734178,0.0,0.0,0.0
77,45.65053159147655,0.1343822063432274,0.0083503763111525,0.0239988780803769,77.19324999999945,28.43375,273.58665541728163,499.77857943942894,0.0,0.0,0.0
78,46.176748712942526,0.1646419993460406,0.0006473599173265,0.0165601646299825,77.19774999999944,28.43375,270.7571008539308,101.1066682348783,0.0,0.0,0.0
79,45.80446668389484,0.1668365117452265,0.0042189161724743,0.0018308234265633,77.20224999999944,28.43375,273.5776815100281,375.822982975362,0.0,0.0,0.0
80,46.76957461331431,0.170741364304386,0.0125001171947764,0.0088529887346537,77.20674999999943,28.43375,278.2932811994538,809.8415036276865,0.0,0.0,0.0
81,48.447062395567016,0.1421435179468654,0.0057742982765375,0.0058583231718547,77.21124999999942,28.43375,284.63465027637466,930.787103355774,0.0,0.0,0.0
82,47.943481205959806,0.1313305215790691,0.0,2.54572495956657e-05,77.21574999999942,28.43375,287.5725758811775,716.6017414619196,0.0,0.0,0.0
